TestPop LeftPop 	Region	RAS     NumSites        RAS/site        Error   AlleleCount
Ohio2	fs14_1	westScania	1.1277	6.143470000000000e+05	1.835444628463773e-06	5.933101989556296e-07	Total [2,20]
Ohio2	fs14_2	westScania	1.375	6.143700000000000e+05	2.238426711859621e-06	5.480089646006876e-07	Total [2,20]
Ohio2	fs14_3	westScania	3.6042	6.143550000000000e+05	5.862677510384403e-06	3.555137391526158e-06	Total [2,20]
Ohio2	fs1_5	wNCFrance	4.0	6.143400000000000e+05	6.515578424166359e-06	1.678120705259722e-06	Total [2,20]
Ohio2	fs15_1	olandGotland	3.175	6.143290000000000e+05	5.167668802923763e-06	1.597987137351004e-06	Total [2,20]
Ohio2	fs15_10	olandGotland	5.5577	6.143730000000000e+05	9.040493222729685e-06	3.096295066300737e-06	Total [2,20]
Ohio2	fs15_11	olandGotland	3.9062	6.143730000000000e+05	6.364019632656737e-06	3.554927504932794e-06	Total [2,20]
Ohio2	fs15_12	olandGotland	2.55	6.143730000000000e+05	4.154504748219946e-06	1.637067243346532e-06	Total [2,20]
Ohio2	fs15_13	olandGotland	5.5208	6.143560000000000e+05	8.990450129000299e-06	4.447091987319063e-06	Total [2,20]
Ohio2	fs15_14	olandGotland	3.375	6.143700000000000e+05	5.491554391648075e-06	2.686736010131674e-06	Total [2,20]
Ohio2	fs15_15	nE_EScania	4.8	6.143730000000000e+05	7.805313411519421e-06	2.355602258955044e-06	Total [2,20]
Ohio2	fs15_16	olandGotland	3.5417	6.143730000000000e+05	5.757520927448922e-06	2.585967666361263e-06	Total [2,20]
Ohio2	fs15_17	nE_EScania	2.7153	6.143260000000000e+05	4.419452747574394e-06	1.459533812379836e-06	Total [2,20]
Ohio2	fs15_18	malmoLund	3.1406	6.143730000000000e+05	5.114302313250339e-06	2.107218798885008e-06	Total [2,20]
Ohio2	fs15_19	sEScania	0.28409	6.141950000000000e+05	4.624920669174227e-07	1.995935763718632e-07	Total [2,20]
Ohio2	fs15_2	olandGotland	6.8665	6.143730000000000e+05	1.117714447230588e-05	3.742027571342960e-06	Total [2,20]
Ohio2	fs15_3	olandGotland	2.8594	6.142040000000000e+05	4.657597826139746e-06	2.223828456318981e-06	Total [2,20]
Ohio2	fs15_4	olandGotland	3.0521	6.143730000000000e+05	4.967402107030946e-06	1.214639655220638e-06	Total [2,20]
Ohio2	fs15_5	olandGotland	4.4062	6.143730000000000e+05	7.176170726121411e-06	1.449281466642365e-06	Total [2,20]
Ohio2	fs15_6	olandGotland	8.7396	6.143690000000000e+05	1.423207970344004e-05	3.432739363642053e-06	Total [2,20]
Ohio2	fs15_7	olandGotland	8.1042	6.143540000000000e+05	1.320444887527521e-05	6.419038463339150e-06	Total [2,20]
Ohio2	fs15_8	olandGotland	6.6437	6.143710000000000e+05	1.080163293051135e-05	3.967178746226810e-06	Total [2,20]
Ohio2	fs15_9	olandGotland	7.125	6.143730000000000e+05	1.158447375952254e-05	3.919517707259032e-06	Total [2,20]
Ohio2	fs16_1	nGermany	5.9044	6.143730000000000e+05	9.610886329473917e-06	1.697248892251614e-06	Total [2,20]
Ohio2	fs16_10	nGermany	4.2188	6.143670000000000e+05	6.867613057654302e-06	1.893467279269660e-06	Total [2,20]
Ohio2	fs16_11	nGermany	1.2773	6.143690000000000e+05	2.077838752583802e-06	6.572566928740122e-07	Total [2,20]
Ohio2	fs16_12	nGermany	0.82955	6.143720000000000e+05	1.349578958952737e-06	9.010668912614890e-07	Total [2,20]
Ohio2	fs16_13	sGermany	2.8482	6.143100000000000e+05	4.635923935032446e-06	2.043465555464414e-06	Total [2,20]
Ohio2	fs16_14	sGermany	4.4688	6.124150000000000e+05	7.290675151636085e-06	4.859621924782560e-06	Total [2,20]
Ohio2	fs16_2	nGermany	7.4479	6.143720000000000e+05	1.210759271795260e-05	3.745447879325960e-06	Total [2,20]
Ohio2	fs16_3	nGermany	10.062	6.140940000000000e+05	1.638305910507282e-05	8.124161288777167e-06	Total [2,20]
Ohio2	fs16_4	nGermany	4.6818	6.143720000000000e+05	7.620310052188078e-06	1.870485324192616e-06	Total [2,20]
Ohio2	fs16_5	nGermany	10.641	6.143730000000000e+05	1.732675567750012e-05	4.565159664923812e-06	Total [2,20]
Ohio2	fs16_6	olandGotland	5.0156	6.143550000000000e+05	8.169350771215919e-06	2.609787188087638e-06	Total [2,20]
Ohio2	fs16_7	olandGotland	6.5156	6.143710000000000e+05	1.060702958117224e-05	2.665838979143489e-06	Total [2,20]
Ohio2	fs16_8	nGermany	1.4562	6.142240000000000e+05	2.367164361334866e-06	1.470080268801888e-06	Total [2,20]
